Ch_0,Ch_1,Ch_2,Ch_3,Ratio_0_1,TimeDiff_0_1,Ratio_2_3,TimeDiff_2_3
2085,1585,2432,1791,1.3154574132492114,-1343,1.3579006141820211,1344
1010,958,1199,648,1.0542797494780793,-2625,1.8503086419753085,-1063
1238,1697,1153,1023,0.7295226870948733,3125,1.1270772238514175,1250
1103,859,1327,1185,1.2840512223515717,-187,1.119831223628692,1001
956,969,886,1358,0.9865841073271414,-1938,0.6524300441826215,2938
862,1051,1170,880,0.8201712654614652,-1062,1.3295454545454546,1687
852,1178,1188,820,0.7232597623089984,1563,1.448780487804878,-2688
2533,1852,1494,1493,1.3677105831533478,-1814,1.000669792364367,564
1089,3111,1255,1163,0.3500482160077146,2781,1.0791057609630266,250
2935,2612,3470,3169,1.1236600306278715,-842,1.0949826443673083,1064
1196,1408,1693,1143,0.8494318181818182,1561,1.4811898512685915,-812
1467,858,1043,726,1.7097902097902098,-4251,1.4366391184573002,688
257,244,213,293,1.0532786885245902,-2499,0.726962457337884,2751
1349,1446,1044,909,0.9329183955739973,-1312,1.1485148514851484,749
2081,2025,4745,1709,1.0276543209876543,62,2.7764774722059684,-1298
3300,1448,1534,921,2.2790055248618786,-3390,1.6655808903365907,1687
981,908,925,848,1.080396475770925,-875,1.090801886792453,874
2929,1783,2029,1370,1.6427369601794728,-2657,1.481021897810219,438
231,331,357,227,0.6978851963746223,249,1.5726872246696035,875
1233,1107,1139,3846,1.113821138211382,-1437,0.29615184607384293,4500
978,807,1455,1346,1.211895910780669,-312,1.0809806835066864,1813
1472,1238,1185,1462,1.1890145395799676,-1564,0.8105335157318742,1813
196,228,214,532,0.8596491228070176,-2999,0.40225563909774437,2999
2214,1856,1669,1326,1.1928879310344827,-188,1.2586726998491704,1249
1737,1650,1469,1152,1.0527272727272727,-93,1.2751736111111112,-313
1295,1518,1189,1074,0.8530961791831357,1375,1.1070763500931098,313
742,373,404,594,1.9892761394101877,-2624,0.6801346801346801,2501
1120,509,723,897,2.200392927308448,-3438,0.8060200668896321,3438
564,690,691,566,0.8173913043478261,876,1.2208480565371025,249
255,167,397,203,1.526946107784431,2250,1.9556650246305418,-2876
3839,2290,2173,2157,1.6764192139737992,-1298,1.0074177097821049,1436
1622,1300,1449,1908,1.2476923076923077,-1905,0.7594339622641509,2906
1231,1164,2298,1084,1.0575601374570447,-500,2.1199261992619927,-1218
588,887,538,529,0.6629086809470124,-61,1.0170132325141776,126
695,942,1010,571,0.7377919320594479,-62,1.7688266199649738,-2437
809,1056,1116,686,0.7660984848484849,2000,1.6268221574344024,-438
715,807,1371,1305,0.885997521685254,-875,1.0505747126436782,1405
784,1067,1070,930,0.7347703842549204,-811,1.1505376344086022,-125
224,226,383,223,0.9911504424778761,1501,1.7174887892376682,-750
1140,1329,1170,839,0.8577878103837472,-1126,1.3945172824791419,-936
210,247,574,224,0.8502024291497976,2251,2.5625,-1875
414,767,695,419,0.5397653194263363,2500,1.6587112171837708,-2126
856,1316,1532,813,0.6504559270516718,2813,1.884378843788438,-2094
776,938,1293,742,0.8272921108742004,499,1.7425876010781671,346
1251,1077,659,672,1.1615598885793872,-876,0.9806547619047619,125
1026,1015,1711,1574,1.0108374384236454,-64,1.0870393900889455,999
1006,1150,1123,3130,0.8747826086956522,-627,0.3587859424920128,3673
1488,3265,1658,1536,0.4557427258805513,2311,1.0794270833333333,907
1732,1281,1150,1572,1.3520686963309914,-2030,0.7315521628498728,2531
2883,870,1308,862,3.3137931034482757,-4704,1.517401392111369,1750
2033,2722,2360,2018,0.7468772961058046,2124,1.1694747274529236,-375
290,256,322,221,1.1328125,1750,1.4570135746606334,1125
1232,1040,3870,1110,1.1846153846153846,251,3.4864864864864864,-2327
296,245,256,499,1.2081632653061225,-2251,0.5130260521042084,2124
1131,1212,1718,1591,0.9331683168316832,-749,1.0798240100565681,373
3283,2221,2448,2247,1.4781629896443043,-1703,1.089452603471295,2750
2428,1711,1941,1759,1.419053185271771,-2188,1.1034678794769754,1157
1280,671,685,1147,1.9076005961251863,-3187,0.5972101133391456,3312
1297,786,791,1094,1.6501272264631044,-4250,0.7230347349177331,4500
1550,1710,2345,1644,0.9064327485380117,155,1.4263990267639903,-31
1163,1714,1174,880,0.6785297549591599,469,1.334090909090909,-63
1211,766,849,1127,1.580939947780679,-3563,0.7533274179236912,3313
593,434,565,401,1.3663594470046083,-626,1.4089775561097257,-2376
1424,1267,772,677,1.1239147592738752,-1062,1.1403249630723782,1562
574,593,964,821,0.9679595278246206,-750,1.174177831912302,1501
1470,1266,978,853,1.161137440758294,-1313,1.1465416178194607,2439
781,852,1068,996,0.9166666666666666,-1313,1.072289156626506,1249
2374,1978,1855,1944,1.2002022244691608,-1031,0.9542181069958847,1031
2342,5303,2498,2366,0.4416368093531963,4140,1.055790363482671,780
693,549,3230,498,1.2622950819672132,875,6.485943775100401,-3688
1496,1623,1570,4991,0.9217498459642637,31,0.3145662191945502,5266
1652,2964,1827,1580,0.5573549257759784,1406,1.1563291139240506,-62
699,582,611,340,1.2010309278350515,-3375,1.7970588235294118,-688
688,408,737,388,1.6862745098039216,-63,1.8994845360824741,-938
766,1259,1446,634,0.6084193804606831,1313,2.280757097791798,-874
1447,1196,1498,1906,1.209866220735786,-2001,0.7859391395592865,2061
1291,1141,1229,1278,1.1314636283961437,-1312,0.9616588419405321,939
1472,2805,1427,1390,0.524777183600713,3032,1.0266187050359712,374
5080,793,939,741,6.406052963430013,-5610,1.2672064777327936,749
249,238,400,228,1.046218487394958,-3250,1.7543859649122806,1374
793,777,1350,1139,1.0205920205920207,-1125,1.1852502194907815,312
2410,1706,1400,1440,1.4126611957796014,-1219,0.9722222222222222,2061
1628,1479,1240,985,1.1007437457741718,-1157,1.2588832487309645,687
957,870,1584,1329,1.1,-561,1.1918735891647856,1342
1152,1220,733,741,0.9442622950819672,1,0.9892037786774629,751
210,208,217,219,1.0096153846153846,-1250,0.9908675799086758,-1750
852,1402,1484,922,0.6077032810271041,3750,1.6095444685466378,-1094
6028,991,1127,859,6.082744702320888,-6476,1.3119906868451687,1624
1763,873,1123,1507,2.0194730813287514,-2376,0.7451891174518912,3750
247,283,429,166,0.872791519434629,-251,2.5843373493975905,-3624
1025,1191,1588,1141,0.8606213266162889,-188,1.3917616126205083,781
1119,1103,1480,1327,1.014505893019039,-750,1.115297663903542,1094
484,4349,501,447,0.11128995171303747,4142,1.1208053691275168,500
1062,819,2943,660,1.2967032967032968,-437,4.459090909090909,-2548
810,813,1446,1242,0.996309963099631,-124,1.1642512077294687,1313
2310,815,1090,656,2.834355828220859,-4062,1.6615853658536586,-311
1393,1190,1109,898,1.1705882352941177,-62,1.234966592427617,-1751
944,520,670,993,1.8153846153846154,-3626,0.67472306143001,4313
542,909,979,592,0.5962596259625963,1000,1.6537162162162162,-1812
1942,1480,3933,1400,1.3121621621621622,218,2.809285714285714,-2046
887,829,1382,1339,1.0699638118214716,-314,1.0321135175504108,531
1169,1054,2237,1144,1.1091081593927894,-1252,1.9554195804195804,-1155
211,220,203,608,0.9590909090909091,1250,0.3338815789473684,3875
343,322,447,464,1.065217391304348,-1250,0.9633620689655172,2376
252,232,313,251,1.0862068965517242,-2500,1.247011952191235,3750
2041,1027,1254,1076,1.9873417721518987,-2345,1.1654275092936803,1937
1442,1379,1118,858,1.0456852791878173,-188,1.303030303030303,375
1485,1245,1084,1350,1.1927710843373494,1062,0.802962962962963,1250
704,968,1052,673,0.7272727272727273,1437,1.563150074294205,-1688
1573,1541,1461,1500,1.0207657365347178,-592,0.974,1594
547,594,999,890,0.9208754208754208,-1376,1.1224719101123595,2624
1125,2032,1276,1069,0.5536417322834646,1657,1.1936389148737137,1249
216,260,452,213,0.8307692307692308,999,2.1220657276995305,876
369,315,320,477,1.1714285714285715,-3625,0.6708595387840671,3875
1356,1259,1125,1127,1.0770452740270056,-1125,0.9982253771073647,1688
2168,2911,2616,2453,0.7447612504294057,905,1.0664492458214432,-439
312,399,380,269,0.7819548872180451,1250,1.412639405204461,750
919,846,1067,666,1.08628841607565,-2687,1.602102102102102,-1312
281,213,183,232,1.3192488262910798,-1500,0.7887931034482759,2001
834,672,692,779,1.2410714285714286,-2250,0.8883183568677792,500
630,759,1479,1313,0.8300395256916996,625,1.1264280274181264,1125
926,989,1109,2455,0.9362992922143579,-500,0.45173116089613036,3000
1550,1354,1152,1129,1.1447562776957163,-779,1.0203720106288752,1562
1123,1138,1286,1368,0.9868189806678384,-564,0.9400584795321637,2188
4434,5782,5228,4419,0.7668626772742996,3391,1.1830730934600588,969
1067,593,639,964,1.7993254637436762,-3751,0.6628630705394191,2751
307,340,252,268,0.9029411764705882,1000,0.9402985074626866,1501
1431,1285,3450,1152,1.1136186770428016,562,2.9947916666666665,-1954
539,608,930,898,0.8865131578947368,0,1.0356347438752784,938
225,341,295,252,0.6598240469208211,749,1.1706349206349207,1250
1306,1478,1239,1128,0.8836265223274695,-249,1.0984042553191489,500
1251,2220,1022,1249,0.5635135135135135,3187,0.8182546036829463,1313
1017,1161,1235,873,0.875968992248062,-874,1.4146620847651776,-562
2969,1379,1602,1502,2.1530094271211024,-2781,1.066577896138482,1499
489,911,895,454,0.5367727771679474,3063,1.97136563876652,-1314
2520,2357,3058,5007,1.069155706406449,-1125,0.6107449570601159,4310
328,240,239,192,1.3666666666666667,751,1.2447916666666667,2375
1387,1461,1999,1474,0.9493497604380561,-282,1.3561736770691994,94
923,1282,1351,968,0.7199687987519501,188,1.3956611570247934,936
1436,2550,1474,1200,0.5631372549019608,1281,1.2283333333333333,750
1067,3081,1199,1093,0.3463161311262577,2844,1.0969807868252517,249
1615,1420,1424,1370,1.1373239436619718,-95,1.0394160583941605,718
819,879,609,512,0.931740614334471,-312,1.189453125,-1375
1062,898,1491,1345,1.1826280623608019,313,1.108550185873606,1407
262,493,529,312,0.5314401622718052,1124,1.6955128205128205,-2374
1329,1344,2050,1473,0.9888392857142857,750,1.3917175831636117,532
1020,1079,1115,1205,0.9453197405004634,938,0.9253112033195021,999
381,370,323,589,1.0297297297297296,500,0.5483870967741935,1999
383,443,404,292,0.8645598194130926,-1875,1.3835616438356164,-999
1048,1129,1120,1235,0.9282550930026572,-1749,0.9068825910931174,3624
1148,913,1676,846,1.257393209200438,688,1.9810874704491725,-1593
2109,1325,1563,1957,1.5916981132075472,-1876,0.7986714358712315,2468
724,815,842,891,0.8883435582822086,-1875,0.9450056116722784,1251
3100,5525,3113,3055,0.5610859728506787,4578,1.0189852700490998,891
1690,1311,1473,1500,1.2890922959572846,-2094,0.982,2344
708,672,424,366,1.0535714285714286,-687,1.1584699453551912,-501
2718,2791,2279,2219,0.9738445001791473,-436,1.0270392068499323,1250
1189,1330,1950,1655,0.893984962406015,-1000,1.1782477341389728,1437
1877,1563,4707,1617,1.200895713371721,-219,2.910946196660482,-1985
2638,2806,3213,2394,0.940128296507484,344,1.3421052631578947,-108
1215,1385,1787,1187,0.8772563176895307,-625,1.5054759898904801,-782
1409,1766,1894,1147,0.7978482446206115,874,1.6512641673931996,-1156
1166,1301,1431,859,0.8962336664104535,-437,1.6658905704307334,-1313
1028,1143,2259,1076,0.8993875765529309,126,2.099442379182156,-1469
627,517,1071,1026,1.2127659574468086,-1000,1.043859649122807,1375
2025,1870,1293,1111,1.0828877005347595,-1,1.163816381638164,-687
576,965,1007,584,0.5968911917098445,2687,1.7243150684931507,-2250
1093,990,1114,902,1.104040404040404,-1250,1.2350332594235034,-1313
1564,1008,955,1575,1.5515873015873016,-3688,0.6063492063492063,3906
1905,1735,1301,971,1.0979827089337175,-468,1.3398558187435634,438
333,269,325,468,1.237918215613383,-1000,0.6944444444444444,4500
1449,1763,1831,981,0.8218944980147476,562,1.8664627930682978,-939
3498,3072,3568,3953,1.138671875,-2344,0.9026056159878573,3874
889,878,754,485,1.0125284738041003,-812,1.554639175257732,751
1329,1594,2455,1505,0.8337515683814304,-250,1.6312292358803986,407
750,881,683,833,0.8513053348467651,2561,0.8199279711884754,562
1368,962,1312,1122,1.4220374220374221,0,1.1693404634581106,-250
5280,2125,2340,1973,2.4847058823529413,-4548,1.1860111505321844,1625
1959,1649,1637,1628,1.1879927228623408,-843,1.0055282555282554,1437
1978,1974,2344,7365,1.0020263424518743,-936,0.31826205023761034,7444
1299,1115,1728,1438,1.1650224215246636,-3126,1.2016689847009736,967
2094,760,766,720,2.7552631578947366,-3281,1.0638888888888889,1813
4696,1614,2602,1798,2.909541511771995,-4328,1.4471635150166853,1061
1127,923,1837,834,1.2210184182015167,938,2.2026378896882495,-439
1941,1100,1235,1445,1.7645454545454546,-3031,0.8546712802768166,3125
670,636,732,6616,1.0534591194968554,-375,0.11064087061668681,7523
8734,2500,3328,2220,3.4936,-7819,1.499099099099099,330
1339,2501,1448,1308,0.5353858456617353,1092,1.107033639143731,437
364,357,224,271,1.0196078431372548,-2000,0.8265682656826568,1000
1131,892,3657,845,1.2679372197309418,-625,4.3278106508875736,-3624
632,362,423,603,1.7458563535911602,-2750,0.7014925373134329,2750
971,901,1587,1374,1.0776914539400666,-1062,1.1550218340611353,1219
714,475,505,440,1.503157894736842,-2312,1.1477272727272727,3000
1895,1335,1380,1220,1.4194756554307115,-1408,1.1311475409836065,1658
1059,4552,1164,1147,0.23264499121265378,4311,1.014821272885789,1313
1294,1359,2512,1406,0.9521707137601177,564,1.7866287339971552,125
439,521,745,703,0.8426103646833013,-500,1.0597439544807965,1625
1515,1409,1436,1608,1.0752306600425834,-187,0.8930348258706468,782
267,259,213,322,1.0308880308880308,-1500,0.6614906832298136,3001
1803,1237,1299,1411,1.4575586095392077,-2687,0.920623671155209,2874
1046,1087,1085,1257,0.9622815087396505,-687,0.8631662688941926,2125
894,1138,1306,622,0.7855887521968365,1376,2.09967845659164,-532
991,1056,788,635,0.9384469696969697,-375,1.2409448818897637,-125
1803,2339,2018,1764,0.7708422402736212,936,1.1439909297052153,532
884,802,1295,1162,1.1022443890274314,-249,1.1144578313253013,-187
1147,1115,4331,957,1.0286995515695068,-750,4.525600835945664,-1936
1095,1089,1680,1235,1.0055096418732783,-126,1.360323886639676,530
2146,1134,1066,994,1.8924162257495591,-1906,1.0724346076458753,1126
2266,2009,2871,1371,1.1279243404678945,61,2.0940919037199124,-2624
1308,1119,1317,936,1.1689008042895441,-1439,1.4070512820512822,1998
1044,3777,1320,1280,0.2764098490865767,2672,1.03125,750
1068,870,788,550,1.2275862068965517,-311,1.4327272727272726,500
1246,1150,1738,1561,1.0834782608695652,-750,1.1133888532991671,1000
844,936,1160,669,0.9017094017094017,-1125,1.733931240657698,500
1963,1911,2160,2565,1.0272108843537415,-1814,0.8421052631578947,3499
2132,2493,2078,1607,0.8551945447252306,375,1.2930927193528314,1344
702,784,472,431,0.8954081632653061,187,1.0951276102088168,624
764,887,1343,1328,0.8613303269447576,-250,1.0112951807228916,1593
241,285,276,255,0.8456140350877193,-1000,1.0823529411764705,1124
996,1098,921,684,0.907103825136612,-1062,1.3464912280701755,-501
2528,1512,1622,2268,1.6719576719576719,-2688,0.7151675485008818,3470
1563,1710,2251,1677,0.9140350877192982,218,1.3422778771615982,-157
1352,1574,1951,1483,0.8589580686149937,32,1.315576534052596,1282
3697,2094,2503,2273,1.765520534861509,-1951,1.1011878574571052,2249
1296,1360,1343,1050,0.9529411764705882,-375,1.279047619047619,1219
2065,1741,2438,1872,1.1860999425617462,189,1.3023504273504274,-311
508,433,544,517,1.1732101616628174,-3375,1.0522243713733075,749
1215,1301,3116,1130,0.9338970023059185,-375,2.7575221238938052,-1892
2510,2773,3372,2321,0.9051568698160837,314,1.4528220594571306,266
181,317,310,198,0.5709779179810726,2499,1.5656565656565657,-2500
206,196,251,295,1.0510204081632653,-2751,0.8508474576271187,1250
936,804,3931,759,1.164179104477612,-250,5.179183135704875,-2657
1555,1222,4962,1039,1.272504091653028,-376,4.775745909528393,-4079
1549,1777,1520,1251,0.8716938660664041,-346,1.2150279776179056,344
1091,622,752,881,1.7540192926045015,-2937,0.8535754824063564,562
2178,1346,1417,1370,1.6181277860326895,-2531,1.0343065693430658,2251
975,1154,689,611,0.8448873483535528,-562,1.127659574468085,814
341,336,310,318,1.0148809523809523,-2501,0.9748427672955975,-1124
1266,1196,2664,1247,1.0585284280936456,-126,2.136327185244587,-29
986,910,2691,810,1.0835164835164834,-1063,3.3222222222222224,-1626
603,474,3131,315,1.2721518987341771,-376,9.93968253968254,-5937
634,624,377,295,1.016025641025641,251,1.2779661016949153,249
1017,755,985,717,1.347019867549669,-438,1.3737796373779638,-937
2943,1650,1705,1525,1.7836363636363637,-1640,1.118032786885246,1781
4267,1953,1977,2156,2.1848438300051205,-2688,0.9169758812615956,1842
279,270,289,277,1.0333333333333334,-751,1.0433212996389891,-1250
864,984,1093,618,0.8780487804878049,-2686,1.7686084142394822,-63
989,2992,1001,850,0.330548128342246,3157,1.1776470588235295,-750
1372,4127,1392,1402,0.33244487521201843,2860,0.992867332382311,624
911,999,1034,721,0.9119119119119119,-1061,1.434119278779473,-186
3452,1279,1299,949,2.698983580922596,-3141,1.368809272918862,1344
630,812,687,2948,0.7758620689655172,-2126,0.2330393487109905,4718
1326,1418,3135,1549,0.9351198871650211,0,2.0238863783085863,-546
1246,2034,1457,1112,0.6125860373647984,1843,1.310251798561151,-1470
194,235,203,982,0.825531914893617,-2500,0.20672097759674135,4563
1066,1138,1270,1362,0.9367311072056239,-500,0.9324522760646109,2063
1317,1200,796,555,1.0975,-500,1.4342342342342342,-124
3826,2567,3204,3649,1.4904557849629918,-703,0.8780487804878049,1859
1065,856,1408,1023,1.2441588785046729,-875,1.3763440860215055,-1624
3482,970,1231,764,3.5896907216494847,-4829,1.611256544502618,687
668,647,1265,982,1.0324574961360125,-626,1.2881873727087576,1250
480,584,464,375,0.821917808219178,-1376,1.2373333333333334,1126
3351,3052,6235,2556,1.0979685452162515,79,2.439358372456964,-1939
2262,2113,1806,1425,1.0705158542356839,63,1.2673684210526315,155
957,1126,1138,970,0.849911190053286,1563,1.1731958762886598,1063
1156,954,2773,1082,1.2117400419287212,-1063,2.5628465804066543,-1704
897,4847,969,910,0.18506292552094078,4391,1.0648351648351648,939
1200,1369,924,813,0.8765522279035792,-751,1.136531365313653,125
994,698,530,1016,1.4240687679083095,-3313,0.5216535433070866,2312
1314,1170,2017,1829,1.123076923076923,-250,1.1027884089666484,1251
1331,1750,1380,1181,0.7605714285714286,375,1.168501270110076,499
900,701,1425,1254,1.2838801711840229,1562,1.1363636363636365,845
1898,1883,1836,1315,1.0079660116834839,-1093,1.3961977186311787,468
1684,1531,1804,1212,1.099934683213586,-2001,1.4884488448844884,907
1182,1167,1523,1767,1.012853470437018,-64,0.8619128466327108,1531
1808,2031,1783,1519,0.8902018709995076,-563,1.173798551678736,624
356,456,743,678,0.7807017543859649,-2000,1.0958702064896755,876
5134,4587,5410,4914,1.119250054501853,547,1.100936100936101,-187
1162,1266,1324,931,0.9178515007898894,1623,1.4221267454350162,-125
